3699 PATTERSON ST/MERRITT DR
503 GUILFORD COLLEGE RD/BRIDFORD PKWY
2999 W FLORIDA ST/S HOLDEN RD
199 S EUGENE ST/W SYCAMORE ST
107 S HOLDEN RD/W MARKET ST
100 E WASHINGTON ST/S ELM ST
499 S TATE ST/SPRING GARDEN ST
1298 E WENDOVER AV/E LINDSAY ST
2099 W CONE BLVD/LAWNDALE DR
2410 FREEMAN MILL RD/LOVETT ST
1299 BATTLEGROUND AV/W BESSEMER AV
3299 HIGH POINT RD/VEASLEY ST
100 S DUDLEY ST/E MARKET ST
3499 SPRING GARDEN ST/COAPMAN ST
1099 BRANDT ST/PATTERSON ST
6300 RIDGE HAVEN RD/EAGLE ROCK RD
SANDY RIDGE RD/I-40 E
1202 SALEM ST
435 E LINDSAY ST/CUMBERLAND ST
2505 RANDLEMAN RD
2899 GLEN HOLLOW RD/MORNING DEW RD
1399 E WASHINGTON ST/MCCONNELL RD
3049 GLADSTONE TER/DAYE DR
593 S HOLDEN RD/W WENDOVER AV
499 HIBLER RD/GUILFORD COLLEGE RD
1599 BATTLEGROUND AV/MILL ST
399 CREEK RIDGE RD/RANDLEMAN RD
5399 W FRIENDLY AV/MUIRS CHAPEL RD
1450 E LEE ST/BARON WALK ST
100 E SMITH ST/N ELM ST
1099 W FLORIDA ST/LEXINGTON AV
3089 SUMMIT AV/E CONE BLVD
199 PASTOR ANDERSON WAY/E WASHINGTON ST
400 S BOOKER ST
599 E MARKET ST/N MURROW BLVD
6399 W MARKET ST/STAGE COACH TR
S HOLDEN RD
7041 RIDGE HAVEN RD
1589 US 29 N/E WENDOVER AV
4439 BURLINGTON RD/I-840 W
5799 W FRIENDLY AV/COLLEGE RD
499 CRESTWOOD DR/ROCKWOOD RD
1999 W VANDALIA RD/PINECROFT RD
1599 COLISEUM BLVD/ELLINGTON ST
3400 WHITEHURST RD/WESTRIDGE RD
100 N WESTGATE DR/W MARKET ST
499 W MARKET ST/S EDGEWORTH ST
100 E LEWIS ST/S ELM ST
3199 HIGH POINT RD/PINECROFT RD
7012 RIDGE HAVEN RD
5799 W FRIENDLY AV/COLLEGE RD
5799 W FRIENDLY AV/COLLEGE RD
1499 AVALON RD/S ENGLISH ST
2699 N CHURCH ST/E CONE BLVD
4499 SELLERS AV/BERNAU AV
600 ELWELL AV/E BESSEMER AV
81 US 220 S/CREEK RIDGE RD EXIT FROM US 220 S S
1499 GLENWOOD AV/W FLORIDA ST
5210 W MARKET ST/WINOLA CT
1059 SULLIVAN ST/CIRCLE DR
1699 E CONE BLVD/ORANGE ST
3599 N ELM ST/PISGAH CHURCH RD
499 S BOOKER ST/CUNNINGHAM ST
100 N ENGLISH ST/E MARKET ST
399 S ENGLISH ST/APACHE ST
800 PEARSON ST/E LEE ST
1899 GLENSIDE DR/DODSON ST
199 COLLEGE RD/LINDLEY RD
2241 MARTIN LUTHER KING JR DR
2799 N CHURCH ST/ELECTRA DR
4499 HILLTOP RD/FAIRFAX RD
801 E MARKET ST
1498 SUMMIT AV/TEXTILE DR
4625 W MARKET ST
1549 WILLOW RD/WINDSOR ST
6829 W FRIENDLY AV/EXIT FRIENDLY TO I-840E
100 E FLORIDA ST/S ELM-EUGENE ST
1199 E WENDOVER AV/WESTSIDE DR
1399 GLENDALE DR/TEMPE DR
698 S HOLDEN RD/COLLIER DR
1598 WALKER AV/S AYCOCK ST
1799 N ELM ST/SUNSET CIR
899 LEXINGTON AV/HAYWOOD ST
3700 HAZEL LN/WILLOUGHBY BLVD
3289 OBERLIN DR/GUEST ST
1800 EVERITT ST/WILLOW HOPE ST
1399 E BESSEMER AV/ARNOLD ST
1889 16TH ST/US 29 N
2199 PEAR ST/IVY HTS
3604 MIZELL RD/COLLINSWOOD LN
299 S DAVIE ST/E WASHINGTON ST
2599 TEXTILE DR/WILLARD ST
3200 MARTIN AV/MCKNIGHT MILL RD
2999 E WENDOVER AV/SYKES AV
3089 SUMMIT AV/E CONE BLVD
5210 W MARKET ST/WINOLA CT
800 PEARSON ST/E LEE ST
2431 RANDLEMAN RD
399 S DAVIE ST/W MCGEE ST
199 N EDGEWORTH ST/W FRIENDLY AV
999 W MEADOWVIEW RD/DALEVIEW PL
699 EAGLE RD/LANDMARK CENTER DR
2315 E MARKET ST/N ENGLISH ST
6199 W MARKET ST/N SWING RD
599 E FLORIDA ST/MARTIN LUTHER KING JR DR
1306 N CHURCH ST
100 W CONE BLVD/N ELM ST
4199 HIGH POINT RD/MERRITT DR
5099 LAWNDALE DR/REGENTS PARK LN
737 MERRITT DR
999 SUMMIT AV/E BESSEMER AV
999 SUMMIT AV/E BESSEMER AV
1499 W FLORIDA ST/S AYCOCK ST
4499 W MARKET ST/UNITED ST
799 W FLORIDA ST/LURAY DR
999 AVALON RD/EVERITT ST
1499 WALNUT ST/TEXTILE DR
4392 WENDOVER AV/I-40 W
3033 HIGH POINT RD
1399 ELWELL AV/PHILLIPS AV
399 W FLORIDA ST/ASHE ST
5210 W MARKET ST/WINOLA CT
2499 E MARKET ST/HOLTS CHAPEL RD
SANDY RIDGE RD/NORCROSS RD
2499 SPRING GARDEN ST/HOWARD ST
789 ELWELL AV/E WENDOVER AV
1399 W FRIENDLY AV/ABERDEEN TER
1299 WESTOVER TER/W WENDOVER AV
239 SUMMIT AV/N CHURCH ST
100 N MURROW BLVD/E MARKET ST
232 N EDGEWORTH ST
100 LOWDERMILK ST/E MARKET ST
649 S BOOKER ST/E WASHINGTON ST
400 YANCEYVILLE ST/E LINDSAY ST
6899 W MARKET ST/PPG RD
5699 W MARKET ST/MEADOWOOD ST
5627 DAVID CHRISTIAN PL/FLEMING RD
1999 HUDGINS DR/W FLORIDA ST
199 N MURROW BLVD/E FRIENDLY AV
1504 WALNUT ST
299 E FRIENDLY AV/N CHURCH ST
2499 RANDLEMAN RD/PREDDY BLVD
1899 ORCHARD ST/W TERRELL ST
999 W MARKET ST/N MENDENHALL ST
4699 W MARKET ST/MUIRS CHAPEL RD
3298 S HOLDEN RD/W VANDALIA RD
1999 W VANDALIA RD/PINECROFT RD
1900 PINECROFT RD/HIGH POINT RD
1249 GATEWOOD AV/WOODSIDE DR
1899 W LEE ST/S CHAPMAN ST
1015 W MEADOWVIEW RD/GLENHAVEN DR
2299 BATTLEGROUND AV/MARKLAND DR
1899 W LEE ST/S CHAPMAN ST
4199 BECKFORD DR/RANDOM DR
2609 BATTLEGROUND AV/OAK HILL DR
MUIRS CHAPEL RD
2199 N CHURCH ST/E CORNWALLIS DR
W FRIENDLY AV/CARRIAGE CROSSING LN
W MARKET ST
1599 16TH ST/SUMMIT AV
100 PISGAH CHURCH RD/N CHURCH ST
WESTBROOK ST/PATTERSON ST
I-40 W/HIGH POINT RD 40
CUNNINGHAM ST/S BENBOW RD
W MARKET ST
2809 PATTERSON ST/BRANDT ST
100 E CONE BLVD/N ELM ST
227 S ELM ST
499 MUIRS CHAPEL RD/TOWER RD
499 MUIRS CHAPEL RD/TOWER RD
2067 PISGAH CHURCH RD/LAWNDALE DR
108 S HOLDEN RD/MANOR DR
399 SPRING GARDEN ST/EUGENE CT
1298 S HOLDEN RD/IMMANUEL RD
3899 HOLTS CHAPEL RD/FRANKLIN BLVD
N CHURCH ST/DENNY RD
839 BROAD AV/BENNETT ST
320 LAWRENCE ST
2299 HIGH POINT RD/PATTERSON ST
1599 SUMMIT AV/ANDOVER AV
1224 MARTIN LUTHER KING JR DR/DOROTHY BROWN ST
531 W LEE ST/RAMP
1299 E WENDOVER AV/E LINDSAY ST
PERKINS ST/S BOOKER ST
2698 W MARKET ST/N ELAM AV
999 S ENGLISH ST/EVERITT ST
600 MAGNOLIA ST/E FISHER AV
5210 W MARKET ST/WINOLA CT
1099 E CONE BLVD/YANCEYVILLE ST
2499 N CHURCH ST/GOLDEN GATE DR
2299 E BESSEMER AV/N ENGLISH ST
3887 SPRING GARDEN ST/W WENDOVER AV
1894 W VANDALIA RD
2705 RANDLEMAN RD/CORLISS ST
699 MUIRS CHAPEL RD/CANNON RD
2499 RANDLEMAN RD/PREDDY BLVD
2199 PISGAH CHURCH RD/MARTINSVILLE RD
2999 N CHURCH ST/BOND ST
4397 W WENDOVER AV/I-40 E
1149 MARTIN LUTHER KING JR DR/ANDREW ST
4399 HEWITT ST/NORWALK ST
100 E SMITH ST/N ELM ST
1099 E MARKET ST/N DUDLEY ST
700 GUILFORD COLLEGE RD
3299 HIGH POINT RD/VEASLEY ST
6100 NILE PL/ALOE RD
6100 NILE PL/ALOE RD
1499 BRIDFORD PKWY/EAGLE RD
5253 W MARKET ST
200 MONTROSE DR/W MARKET ST
1699 NEW GARDEN RD/JEFFERSON RD
498 S HOLDEN RD/WALKER AV
200 MONTROSE DR
499 W SMITH ST/N EDGEWORTH ST
2637 RANDLEMAN RD/GREENGATE DR
1099 E LEE ST/HIGH ST
2599 SUMMIT AV/16TH ST
3899 REHOBETH CHURCH RD/W VANDALIA RD
3499 SUMMIT AV/RANKIN RD
599 NORWALK ST/CAMANN ST
399 GUILFORD COLLEGE RD/HIBLER RD
2600 HORSE PEN CREEK RD/NEW GARDEN RD
3699 PATTERSON ST/MERRITT DR
2917 S ELM-EUGENE ST/E J J DR
3199 W FRIENDLY AV/PEMBROKE RD
1699 SUMMIT AV/PHILLIPS AV
399 W MEADOWVIEW RD/RANDLEMAN RD
3699 PATTERSON ST/MERRITT DR
2399 W FRIENDLY AV/N ELAM AV
1999 W VANDALIA RD/PINECROFT RD
1099 MOODY ST/MCCONNELL RD
1571 NEW GARDEN RD/HIGHWOODS CIR
1299 E BESSEMER AV/E LINDSAY ST
100 W ELMSLEY DR/S ELM-EUGENE ST
3749 WEST AV/PEALE TER
4299 HOBBS RD/JEFFERSON RD
3004 E BESSEMER AV
4799 BIG TREE WAY/BRIDFORD PKWY
1399 GLENWOOD AV/GROVE ST
1299 VINE ST/MEADOW ST
299 N EUGENE ST/BELLEMEADE ST
4499 PENNYDALE DR/CHATEAU DR
4394 W WENDOVER AV/I-40 E
1309 RANDOLPH AV/BURTNER ST
399 N GREENE ST/W LINDSAY ST
7000 CESSNA DR/GALLIMORE DAIRY RD
4699 W MARKET ST/MUIRS CHAPEL RD
4899 W MARKET ST/SOUTHERN OXYGEN RD
1599 E BRAGG ST/S BENBOW RD
2698 W MARKET ST/N ELAM AV
989 N CHURCH ST/E WENDOVER AV
129 FRANKLIN BLVD/NACO RD
4319 W WENDOVER AV
2299 E BESSEMER AV/N ENGLISH ST
2499 W FLORIDA ST/HIGH POINT RD
2199 YANCEYVILLE ST/E CORNWALLIS DR
1098 E CONE BLVD/YANCEYVILLE ST
4199 BERNAU AV/SELLERS AV
100 E WASHINGTON ST/S ELM ST
2915 S ELM-EUGENE ST
3499 N CHURCH ST/DENNY RD
7340 W FRIENDLY AV
4199 BERNAU AV/SELLERS AV
499 S ELM ST/MARTIN LUTHER KING JR DR
499 N EDGEWORTH ST/W SMITH ST
3398 S HOLDEN RD/DAYE DR
100 N DAVIE ST/E MARKET ST
699 SOUTH ST/RANDLEMAN RD
499 E WASHINGTON ST/S MURROW BLVD
299 N ELM ST/BELLEMEADE ST
999 MARTIN LUTHER KING JR DR/TUSCALOOSA ST
1899 W LEE ST/S CHAPMAN ST
100 GUILFORD COLLEGE RD/W MARKET ST
299 OCONNOR ST/W FLORIDA ST
1999 W VANDALIA RD/PINECROFT RD
5399 W MARKET ST/MONTLIEU AV
899 NORWALK ST/HEWITT ST
799 N ENGLISH ST/E WENDOVER AV
399 S MENDENHALL ST/W MCGEE ST
1000 VINE ST/E WENDOVER AV
1098 E WENDOVER AV/HOMELAND AV
799 SPRING GARDEN ST/FULTON ST
309 MUIRS CHAPEL RD/KENVIEW ST
1099 E MARKET ST/N DUDLEY ST
1899 E LEE ST/LINCOLN ST
799 DICK ST/UNION ST
100 E MARKET ST/N ELM ST
W FRIENDLY AV/RADIANCE DR W
1599 CUNNINGHAM ST/S BOOKER ST
2199 W FRIENDLY AV/WHITTIER DR
499 POMONA DR/NORWALK ST
199 MUIRS CHAPEL RD/WESTWOOD RD
399 S BENBOW RD/CUNNINGHAM ST
799 E BRAGG ST/MACON ST
499 E LEE ST/PEARSON ST
6649 FRIENDLY AV/NORA DR
623 E BRAGG ST
4400 W WENDOVER AV/LANDVIEW DR
1199 E WENDOVER AV/WESTSIDE DR
2803 PATTERSON ST
699 E BRAGG ST/MARTIN ST
200 MONTROSE DR/W MARKET ST
4700 W MARKET ST
1699 NEW GARDEN RD/JEFFERSON RD
699 W FLORIDA ST/HUDGINS DR
100 ANDREW ST/S ELM ST
1499 E LEE ST/LOGAN ST
2625 PISGAH CHURCH RD/ISAACS PL
1119 E BESSEMER AV
1000 ARLEE ST/BANKS ST
899 N ELM ST/E HENDRIX ST
663 J M HUNT JR EXPY N/PLEASANT GARDEN RD
HIGH POINT RD/I-40 W
VEASLEY ST/ISLER CT
100 S EUGENE ST/W MARKET ST
3012 HIGH POINT RD
W MARKET ST/NORWALK ST
BATTLEGROUND AV/W CONE BLVD
GUILFORD COLLEGE RD/FRIENDSWOOD DR
1599 GORRELL ST/LINCOLN ST
4199 HAMPSHIRE DR/HUFFINE MILL RD
ARROW RD/CANOE RD
IMMANUEL RD/DORSEY ST
4399 HEWITT ST/NORWALK ST
1210 W FLORIDA ST
2099 ATHENA CT/ISLER CT
2099 E BESSEMER AV/GOLDSBORO ST
499 E BRAGG ST/MARTIN LUTHER KING JR DR
999 BARRINGER ST/HIGHLAND AV
999 W MARKET ST/N MENDENHALL ST
333 MONTROSE DR/MERCURY DR
1299 MARTIN LUTHER KING JR DR/DALE ST
2399 LAWNDALE DR/FERNWOOD DR
100 N GREENE ST/W MARKET ST
2599 SUMMIT AV/16TH ST
299 S EUGENE ST/W WASHINGTON ST
4399 HARVARD AV/LEHIGH ST
3049 HIGH POINT RD/W MEADOWVIEW RD
379 GALLIMORE DAIRY RD/OFF RAMP I-40 W
199 W WHITTINGTON ST/S EUGENE ST
4630 W MARKET ST/MONTROSE DR
1199 16TH ST/YANCEYVILLE ST
2599 FAIRVIEW ST/16TH ST
499 N SPRING ST/W SMITH ST
2249 MCCONNELL RD/S ENGLISH ST
500 JONATHAN LN/APPLE RIDGE RD
600 ELWELL AV/E BESSEMER AV
799 W FLORIDA ST/LURAY DR
600 BURBANK ST/E LEE ST
2199 NEW GARDEN RD/BATTLEGROUND AV
499 COLLEGE RD/TOWER RD
600 ELWELL AV/E BESSEMER AV
799 COLLEGE RD/W FRIENDLY AV
899 E MARKET ST/E FRIENDLY AV
1599 16TH ST/SUMMIT AV
2499 W ENGLISH RD/WEST MARKET CENTER DR
5399 W FRIENDLY AV/MUIRS CHAPEL RD
2099 VANSTORY ST/MURRAYHILL RD
1899 W LEE ST/S CHAPMAN ST
799 DICK ST/UNION ST
1499 E BRAGG ST/LOGAN ST
499 W FRIENDLY AV/N EDGEWORTH ST
799 GARRETT ST/KERSEY ST
2999 E BESSEMER AV/SYKES AV
2899 E LEE ST/PEAR ST
1499 E LEE ST/LOGAN ST
2889 S ELM-EUGENE ST/I-40E\BUS 85N
699 S AYCOCK ST/OAKLAND AV
4799 BLUFF RUN DR/WINDROCK WAY
4630 W MARKET ST/MONTROSE DR
1299 E WENDOVER AV/E LINDSAY ST
5000 BASS CHAPEL RD/LAKE JEANETTE RD
1999 W VANDALIA RD/PINECROFT RD
1571 NEW GARDEN RD/HIGHWOODS CIR
399 W FRIENDLY AV/N EUGENE ST
1999 W VANDALIA RD/PINECROFT RD
4246 YANCEYVILLE RD/PEACH ORCHARD DR
1579 NEW GARDEN RD/JOSEPH M BRYAN BLVD
1199 W FLORIDA ST/GLENWOOD AV
399 W FISHER AV/N EUGENE ST
3701 COTSWOLD TER/BRITTANY WINDS APTS
1920 NEW GARDEN RD/BRASSFIELD RD
1299 JULIAN ST/S BENBOW RD
4699 W MARKET ST/SPRING GARDEN ST
800 WESTRIDGE RD/W FRIENDLY AV
920 STAGE COACH TR
3999 BAYLOR ST/PISGAH CHURCH RD
1299 E BESSEMER AV/E LINDSAY ST
2925 HIGH POINT RD/HAYDEN ST
705 W MEADOWVIEW RD/KERSEY ST
2705 RANDLEMAN RD/CORLISS ST
1599 SPRING GARDEN ST/S AYCOCK ST
2199 REGENTS PARK LN/BEACONWOOD DR
799 E CONE BLVD/N CHURCH ST
1398 E CONE BLVD/BERNARD ST
2699 VANSTORY ST/PINECROFT RD
4199 BECKFORD DR/RANDOM DR
3799 N CHURCH ST/WIND RD
4108 BECKFORD DR
5799 W FRIENDLY AV/NEW GARDEN RD
4999 W MARKET ST/THORNTON CT
855 DALEVIEW CT
4699 W MARKET ST/MUIRS CHAPEL RD
697 GUILFORD COLLEGE RD/I-40 W
1705 HOLBROOK ST
188 NC 68 S/ALBERT PICK RD
2099 E MARKET ST/WINSTON ST
3049 HIGH POINT RD/W MEADOWVIEW RD
3887 SPRING GARDEN ST/W WENDOVER AV
1474 E WENDOVER AV/US 29 N
500 CAIN ST/CAPE PL
499 W FRIENDLY AV/N EDGEWORTH ST
1299 BENJAMIN PKWY/JOSEPH M BRYAN BLVD
999 MERRITT DR/HEWITT ST
599 BENNETT ST/E LEE ST
1698 E MARKET ST/N BENBOW RD
700 UNION ST/DICK ST
100 GREENBRIAR RD/N CHURCH ST
1587 N HOLDEN RD/JOSEPH M BRYAN BLVD
3399 BURLINGTON RD/FRANKLIN BLVD
2999 W FRIENDLY AV/GREEN VALLEY RD
100 E WASHINGTON ST/S ELM ST
4600 BROMPTON DR/N WESTGATE DR
4422 W WENDOVER AV/LANDVIEW DR
1599 S ENGLISH ST/E FLORIDA ST
2199 E BESSEMER AV/N RALEIGH ST
4299 HIGH POINT RD/ROMAINE ST
2200 OBRIEN ST/HIGH POINT RD
3499 S ELM-EUGENE ST/E VANDALIA RD
1596 LANDMARK CENTER DR
1298 E WENDOVER AV/E LINDSAY ST
999 N RALEIGH ST/E BESSEMER AV
1015 W MEADOWVIEW RD/GLENHAVEN DR
2600 HORSE PEN CREEK RD/NEW GARDEN RD
1999 W VANDALIA RD/PINECROFT RD
799 MERRITT DR/CLIFTON RD
6299 BURNT POPLAR RD/S CHIMNEY ROCK RD
2999 BATTLEGROUND AV/EDNEY RIDGE RD
3099 N CHURCH ST/CHARLES ST
3887 SPRING GARDEN ST/W WENDOVER AV
825 S BENBOW RD
3049 HIGH POINT RD/W MEADOWVIEW RD
999 GRETCHEN LN/BUCKHORN RD
2799 N CHURCH ST/HENRY ST
1198 S HOLDEN RD/PATTERSON ST
593 S HOLDEN RD/W WENDOVER AV
4006 S ELM-EUGENE ST/ELMSLEY MEADOWS LN
1699 S ELM ST/WEST MARKET CENTER DR
699 DEWITT ST/SLOAN ST
3299 YANCEYVILLE ST/GUEST ST
599 S ELM ST/E LEWIS ST
3887 SPRING GARDEN ST/W WENDOVER AV
3499 N CHURCH ST/DENNY RD
1495 CREEK RIDGE RD/US 220 S
3887 SPRING GARDEN ST/W WENDOVER AV
2999 RANDLEMAN RD/W VANDALIA RD
2499 SPRING GARDEN ST/HOWARD ST
4199 BERNAU AV/SELLERS AV
3599 N CHURCH ST/GREENBRIAR RD
100 HOLT AV/E MARKET ST
100 MUIRS CHAPEL RD/W MARKET ST
1199 NEW GARDEN RD/FLEMING RD
127 I-85 N/ALAMANCE CHURCH RD
4099 CLIFTON RD/W WENDOVER AV
4099 CLIFTON RD/W WENDOVER AV
399 W WENDOVER AV/CRIDLAND RD
399 W WENDOVER AV/CRIDLAND RD
1826 PLEASANT RIDGE RD
199 W WHITTINGTON ST/S EUGENE ST
1199 VINE ST/FOURTH ST
798 E CONE BLVD/N CHURCH ST
2999 N CHURCH ST/BOND ST
1000 GATEWOOD AV/E BESSEMER AV
2689 N CHURCH ST/E CONE BLVD
3003 E BESSEMER AV
1098 SUMMIT AV/THIRD ST
599 E FLORIDA ST/MARTIN LUTHER KING JR DR
1999 W VANDALIA RD/PINECROFT RD
4799 LAKE BRANDT RD/BEACONWOOD DR
3999 LUDWICK LN/VINCENT ST
800 NEW GARDEN RD/W FRIENDLY AV
199 MUIRS CHAPEL RD/WESTWOOD RD
499 W FRIENDLY AV/N EDGEWORTH ST
2999 HOLTS CHAPEL RD/W CAMEL ST
2899 GLEN HOLLOW RD/MORNING DEW RD
3199 E WENDOVER AV/HUFFINE MILL RD
480 GREENBRIAR RD/N ELM ST
3099 E WENDOVER AV/ELWELL AV
0 BATTLEGROUND AV/WESTOVER TER
1399 N HOLDEN RD/HOBBS RD
3501 FARMINGTON DR
2010 E MARKET ST/SHAW ST
6379 BALLINGER RD/N CHIMNEY ROCK RD
800 PEARSON ST/E LEE ST
699 E BRAGG ST/MARTIN ST
2599 SUMMIT AV/16TH ST
1099 W VANDALIA RD/BUS 85 S
3699 LYNHAVEN DR/MYSTIC DR
1099 S HOLDEN RD/OAKLAND AV
800 PEARSON ST/E LEE ST
499 N ELM ST/E SMITH ST
1599 NEW GARDEN RD/HORSE PEN CREEK RD
899 E BRAGG ST/SEVIER ST
5799 W MARKET ST/GUILFORD COLLEGE RD
1699 WILLOMORE ST/FREEMAN MILL RD
599 NORWALK ST/SWIFT ST
1599 ODD ST/DEVON DR
4616 MERCURY DR/EDWARDS RD
299 MUIRS CHAPEL RD/MITCHELL AV
100 MAXFIELD RD/BURLINGTON RD
475 W LEE ST/DRUID ST
1599 HUDGINS DR/HYDE DR
1999 PINECROFT RD/KOURY BLVD
2899 GLEN HOLLOW RD/MORNING DEW RD
4999 W MARKET ST/THORNTON CT
1198 S HOLDEN RD/PATTERSON ST
2903 SANDY RIDGE RD
4000 BECKFORD DR/MERRITT DR
3698 W WENDOVER AV/NORWALK ST
3049 HIGH POINT RD/W MEADOWVIEW RD
GUILFORD COLLEGE RD/HILLTOP RD
2011 W CONE BLVD
1499 E CONE BLVD/SUMMIT AV
100 N GREENE ST/W MARKET ST
999 SPRING GARDEN ST/S TATE ST
649 S MENDENHALL ST/LILLY AV
3999 FRAZIER RD/KEELER ST
3699 W FRIENDLY AV/N HOLDEN RD
999 E LINDSAY ST/E BESSEMER AV
2600 MARTINSVILLE RD
3729 BATTLEGROUND AV/BRASSFIELD RD
1449 W LEE ST/S AYCOCK ST
3499 IMMANUEL RD/MERRITT DR
4399 HEWITT ST/NORWALK ST
2499 E MARKET ST/HOLTS CHAPEL RD
1816 BOULEVARD ST
1816 BOULEVARD ST
1999 BOULEVARD ST/WEST AV
1339 HUFFINE MILL RD/PHILLIPS AV
1999 W VANDALIA RD/PINECROFT RD
533 N MURROW BLVD/SUMMIT AV RAMP AV RA
599 E LINDSAY ST/YANCEYVILLE ST
324 S ELM ST
2622 WALKER AV/SHERRILL ST
799 COLLEGE RD/W FRIENDLY AV
1098 E MARKET ST/S DUDLEY ST
899 NEW GARDEN RD/QUADRANGLE DR
3603 GROOMETOWN RD
1199 JEFFERSON RD/HOBBS RD
100 DURHAM ST/E MARKET ST
1255 E WENDOVER AV
599 W LEE ST/FREEMAN MILL RD
5699 LAKE BRANDT RD/AIR HARBOR RD
2300 SIDNEY PORTER DR/LEES CHAPEL RD
899 W LEE ST/S TATE ST
899 W LEE ST/S TATE ST
4198 W WENDOVER AV/MEADOWOOD ST
1199 VIRGINIA ST/W WENDOVER AV
4522 W MARKET ST/N WESTGATE DR
599 W LEE ST/FREEMAN MILL RD
599 PREDDY BLVD/RANDLEMAN RD
4499 HIGH POINT RD/BERNAU AV
4200 HILLTOP RD/GROOMETOWN RD
4198 W WENDOVER AV/MEADOWOOD ST
4199 CAUSEY ST/BOSTON RD
5223 HILLTOP RD/BRIDFORD PKWY
3801 W WENDOVER AV/TRI-CITY BLVD
1999 BOULEVARD ST/WEST AV
1499 WESTOVER TER/GREEN VALLEY RD
100 N EUGENE ST/W MARKET ST
1999 W VANDALIA RD/PINECROFT RD
2805 RANDLEMAN RD/IDOLBROOK DR
399 W J J DR/PREDDY BLVD
